Num.RBD,geometry,x,y,values
5282,POINT (198043.78632863075 5793618.137464589),198043.78632863075,5793618.137464589,-121996629.63433352
950685,POINT (197775.54224045284 5793611.787851662),197775.54224045284,5793611.787851662,-122001374.78413779
5286,POINT (198085.1432764994 5793916.471730661),198085.1432764994,5793916.471730661,-121994948.23527741
4435,POINT (222362.01788048306 5801558.188068319),222362.01788048306,5801558.188068319,-121543173.010033
5292,POINT (214158.95953732583 5801285.929016333),214158.95953732583,5801285.929016333,-121688482.2266796
4421,POINT (216673.2504889625 5808096.873716293),216673.2504889625,5808096.873716293,-121622765.21053705
17715,POINT (218014.00050020794 5816334.000952121),218014.00050020794,5816334.000952121,-121573298.289553
18213,POINT (214257.19779338763 5818421.118737334),214257.19779338763,5818421.118737334,-121632764.88164721
17751,POINT (214821.38331350475 5819134.601769578),214821.38331350475,5819134.601769578,-121620607.72251922
4409,POINT (215065.94281107705 5819625.033288329),215065.94281107705,5819625.033288329,-121614769.02638406
31350,POINT (215013.24118824815 5819922.998169074),215013.24118824815,5819922.998169074,-121614758.34956689
4441,POINT (225126.07125064218 5820301.018366408),225126.07125064218,5820301.018366408,-121435877.91568223
4443,POINT (214605.13161662058 5820030.641676148),214605.13161662058,5820030.641676148,-121621589.87718129
5387,POINT (203683.9470598566 5782059.463903612),203683.9470598566,5782059.463903612,-121934098.08727333
5288,POINT (199211.18155882187 5793844.341546754),199211.18155882187,5793844.341546754,-121975344.57741319
20152,POINT (202437.00060951704 5798818.000985923),202437.00060951704,5798818.000985923,-121902687.27452242
5294,POINT (205083.78138041717 5802901.885477123),205083.78138041717,5802901.885477123,-121843119.32245189
5290,POINT (201298.13962773874 5805893.858739493),201298.13962773874,5805893.858739493,-121900219.92072621
4412,POINT (201126.27023776778 5808768.990079217),201126.27023776778,5808768.990079217,-121894101.02231444
4417,POINT (202394.98085396446 5823969.825684264),202394.98085396446,5823969.825684264,-121823578.29389611
4235,POINT (207367.76958119788 5839888.175650052),207367.76958119788,5839888.175650052,-121686103.74729761
18051,POINT (202913.1597987386 5844363.99274226),202913.1597987386,5844363.99274226,-121750031.66180725
4197,POINT (198976.21765759424 5844227.884638628),198976.21765759424,5844227.884638628,-121819397.65483673
5315,POINT (197363.76196073514 5793907.112644999),197363.76196073514,5793907.112644999,-122007684.05152723
19918,POINT (197434.0054129018 5794090.881822232),197434.0054129018,5794090.881822232,-122005859.62650105
5314,POINT (191527.22874528752 5796369.853495264),191527.22874528752,5796369.853495264,-122102574.81930366
20108,POINT (196345.743234256 5802579.057062493),196345.743234256,5802579.057062493,-121997905.88413668
5289,POINT (194285.00015804166 5810955.340922704),194285.00015804166,5810955.340922704,-122007404.55294149
5274,POINT (188064.94657637412 5812888.98851376),188064.94657637412,5812888.98851376,-122110517.00706016
4437,POINT (195127.0164275347 5820824.816830924),195127.0164275347,5820824.816830924,-121961149.43716505
4433,POINT (194996.88505900744 5829187.201600702),194996.88505900744,5829187.201600702,-121936824.16758536
4449,POINT (186752.96554942615 5829819.142601352),186752.96554942615,5829819.142601352,-122079364.503683
17643,POINT (188568.0004884753 5833780.000550975),188568.0004884753,5833780.000550975,-122034902.36429109
4406,POINT (214314.45837335393 5820032.25982115),214314.45837335393,5820032.25982115,-121626691.4277412
4407,POINT (213590.0708254127 5820122.432404194),213590.0708254127,5820122.432404194,-121639133.78204653
17732,POINT (214133.52514913474 5820190.836232323),214133.52514913474,5820190.836232323,-121629371.36708635
18184,POINT (213501.25061767682 5820213.7715465315),213501.25061767682,5820213.7715465315,-121640406.75756828
12051,POINT (213808.35621469782 5820302.127844952),213808.35621469782,5820302.127844952,-121634733.75441858
4408,POINT (214872.50533526955 5820428.428602661),214872.50533526955,5820428.428602661,-121615642.1186131
18101,POINT (214054.93753476732 5820420.696567999),214054.93753476732,5820420.696567999,-121630029.04682496
17790,POINT (214030.1115033172 5820424.236206781),214030.1115033172,5820424.236206781,-121630454.03974982
4404,POINT (214030.14036393835 5820424.2694340125),214030.14036393835,5820424.2694340125,-121630453.42824645
4405,POINT (213963.14155037334 5820491.891331255),213963.14155037334,5820491.891331255,-121631417.72809406
4410,POINT (214336.07709915808 5821255.135152587),214336.07709915808,5821255.135152587,-121622466.53928691
4396,POINT (224969.0081357123 5825399.016444563),224969.0081357123,5825399.016444563,-121422728.18184729
4356,POINT (220168.2993025661 5828920.802766658),220168.2993025661,5828920.802766658,-121496019.45761754
4359,POINT (225924.18206084985 5831301.064254007),225924.18206084985,5831301.064254007,-121387562.92959343
4201,POINT (210720.18153175781 5834090.023620969),210720.18153175781,5834090.023620969,-121645576.81881186
4195,POINT (219145.97460042173 5837860.848331073),219145.97460042173,5837860.848331073,-121486008.58460803
4348,POINT (222246.27149898798 5838359.030959208),222246.27149898798,5838359.030959208,-121430092.38513762
4281,POINT (209511.00003760104 5839224.000120405),209511.00003760104,5839224.000120405,-121650634.6034631
4241,POINT (215127.1473100179 5841284.006031418),215127.1473100179,5841284.006031418,-121545748.83965245
4205,POINT (215795.8417899176 5846468.113793527),215795.8417899176,5846468.113793527,-121517814.33243081
883631,POINT (233498.11728970724 5826844.536985246),233498.11728970724,5826844.536985246,-121268427.19051728
4353,POINT (233348.04698319652 5827174.9473445155),233348.04698319652,5827174.9473445155,-121270038.55605645
4361,POINT (237416.2135113685 5830876.128838533),237416.2135113685,5830876.128838533,-121187138.48281755
4365,POINT (228332.20086321043 5836841.130187078),228332.20086321043,5836841.130187078,-121328081.55287611
4345,POINT (227817.15007572208 5844094.187068672),227817.15007572208,5844094.187068672,-121314595.2868323
4341,POINT (230582.15147084848 5845576.104054574),230582.15147084848,5845576.104054574,-121261544.93129423
4331,POINT (236432.534512093 5849046.2968304595),236432.534512093,5849046.2968304595,-121148311.6718887
17764,POINT (236368.00032704923 5850613.00027979),236368.00032704923,5850613.00027979,-121144613.5628074
4334,POINT (236253.6781703389 5856172.049544271),236253.6781703389,5856172.049544271,-121129492.00043505
4333,POINT (233380.04028963367 5856192.151662633),233380.04028963367,5856192.151662633,-121179732.29913214
18162,POINT (188619.63492918288 5834402.954310427),188619.63492918288,5834402.954310427,-122032010.32198673
18113,POINT (186739.8891528732 5834355.765601394),186739.8891528732,5834355.765601394,-122065099.19776681
884282,POINT (188106.03632257704 5834449.027418945),188106.03632257704,5834449.027418945,-122040863.14323352
4446,POINT (188075.645144308 5834494.423114128),188075.645144308,5834494.423114128,-122041250.83293162
4419,POINT (194275.98032427335 5835397.996291671),194275.98032427335,5835397.996291671,-121929721.34205508
4414,POINT (197175.94785932946 5835601.140785195),197175.94785932946,5835601.140785195,-121878254.01269332
4199,POINT (190602.86083420145 5841721.888068861),190602.86083420145,5841721.888068861,-121973957.05876535
4210,POINT (187592.71904184797 5844387.803203038),187592.71904184797,5844387.803203038,-122018164.28881669
4200,POINT (190449.04851703043 5847449.984585196),190449.04851703043,5847449.984585196,-121958435.29128265
4275,POINT (186451.00039724528 5847730.00108045),186451.00039724528,5847730.00108045,-122027493.7185602
17690,POINT (203630.0007323927 5845570.000265887),203630.0007323927,5845570.000265887,-121733676.91081992
4183,POINT (204084.94766041468 5845812.046432413),204084.94766041468,5845812.046432413,-121724948.46224453
17745,POINT (200069.96767029562 5845689.768072346),200069.96767029562,5845689.768072346,-121795627.42795457
4180,POINT (204830.79521562054 5846098.852677649),204830.79521562054,5846098.852677649,-121710986.14935118
16998,POINT (205469.79983506928 5846134.021650651),205469.79983506928,5846134.021650651,-121699687.23992154
11716,POINT (203797.4082110917 5846137.20012556),203797.4082110917,5846137.20012556,-121728958.1495499
17771,POINT (203123.16011643887 5846417.914125897),203123.16011643887,5846417.914125897,-121739877.66724253
17795,POINT (204806.68957881466 5846569.191932112),204806.68957881466,5846569.191932112,-121709926.96996976
17638,POINT (204789.00012926757 5846574.000590002),204789.00012926757,5846574.000590002,-121710221.52661476
17776,POINT (203356.3101718194 5846585.376613246),203356.3101718194,5846585.376613246,-121735268.03142855
4186,POINT (203217.900861339 5846669.723229451),203217.900861339,5846669.723229451,-121737425.22782487
17888,POINT (203921.60861725186 5846802.2248956375),203921.60861725186,5846802.2248956375,-121724688.13492472
4262,POINT (203812.0001015074 5846887.764083613),203812.0001015074,5846887.764083613,-121726337.4683487
4270,POINT (202704.0748892823 5846932.693412),202704.0748892823,5846932.693412,-121745591.20015392
17830,POINT (203829.1459470683 5847210.12323143),203829.1459470683,5847210.12323143,-121725021.58666696
4166,POINT (203569.1113027059 5847224.040961174),203569.1113027059,5847224.040961174,-121729529.80351926
20392,POINT (204203.3883887601 5847269.114575582),204203.3883887601,5847269.114575582,-121718284.33595966
4169,POINT (203479.1799370703 5847244.575976458),203479.1799370703,5847244.575976458,-121731039.38279128
4173,POINT (203086.46448255063 5847285.256850504),203086.46448255063,5847285.256850504,-121737785.7620902
4269,POINT (203729.7062357925 5847346.312513515),203729.7062357925,5847346.312513515,-121726333.22035567
4164,POINT (203554.32569990226 5847354.5107443975),203554.32569990226,5847354.5107443975,-121729377.48111735
4163,POINT (204267.84557912755 5847413.821826072),204267.84557912755,5847413.821826072,-121716700.1565453
4176,POINT (203985.6895939639 5847405.058021514),203985.6895939639,5847405.058021514,-121721667.0419641
17883,POINT (201186.3494932719 5847374.580514022),201186.3494932719,5847374.580514022,-121770764.57433611
4187,POINT (203763.79577417194 5847468.805430601),203763.79577417194,5847468.805430601,-121725350.5158916
17647,POINT (203748.98806028202 5847486.211585484),203748.98806028202,5847486.211585484,-121725554.88364986
4162,POINT (204029.85670341423 5847512.189494377),204029.85670341423,5847512.189494377,-121720556.3873803
4268,POINT (203393.548327483 5847514.005679131),203393.548327483,5847514.005679131,-121731689.26555485
887738,POINT (203402.5501377114 5847526.555683587),203402.5501377114,5847526.555683587,-121731492.13883142
17736,POINT (202038.64434272045 5847507.769093601),202038.64434272045,5847507.769093601,-121755425.79428
18169,POINT (202448.58439118048 5847524.0415064525),202448.58439118048,5847524.0415064525,-121748198.80963273
883876,POINT (203781.42684102897 5847572.70529929),203781.42684102897,5847572.70529929,-121724714.5217111
4189,POINT (202176.60399985762 5847651.663850274),202176.60399985762,5847651.663850274,-121752557.08915049
4179,POINT (203548.6727999373 5847702.786074011),203548.6727999373,5847702.786074011,-121728378.95269957
18034,POINT (201835.0007873188 5847660.000555188),201835.0007873188,5847660.000555188,-121758510.12995495
4165,POINT (202426.66632967518 5847689.015299),202426.66632967518,5847689.015299,-121748062.23031963
4266,POINT (203270.79704086448 5847752.983151142),203270.79704086448,5847752.983151142,-121733084.81653136
4260,POINT (204283.9742989866 5847795.299428737),204283.9742989866,5847795.299428737,-121715216.29846534
4258,POINT (204126.8044855846 5847826.506390043),204126.8044855846,5847826.506390043,-121717869.21820052
11429,POINT (204504.9112155388 5847918.084670927),204504.9112155388,5847918.084670927,-121710962.17594226
886205,POINT (203349.3380860482 5847920.191788381),203349.3380860482,5847920.191788381,-121731183.06367484
4188,POINT (204105.18243842077 5848016.3843418695),204105.18243842077,5848016.3843418695,-121717649.62224256
17816,POINT (203220.93065494555 5847987.048986292),203220.93065494555,5847987.048986292,-121733219.99183145
4168,POINT (203361.33620396623 5848047.97785918),203361.33620396623,5848047.97785918,-121730570.35401136
4172,POINT (203275.73157692264 5848060.611996231),203275.73157692264,5848060.611996231,-121732028.9361932
31121,POINT (200924.83263505407 5847998.077415835),200924.83263505407,5847998.077415835,-121773374.03002492
4160,POINT (202103.55348908453 5848131.433535247),202103.55348908453,5848131.433535247,-121752322.5761461
17877,POINT (206209.00083462655 5848378.000788655),206209.00083462655,5848378.000788655,-121679685.22683327
11718,POINT (202100.00001534907 5848242.000703505),202100.00001534907,5848242.000703505,-121752036.0649827
17600,POINT (204671.92884426028 5848333.778634189),204671.92884426028,5848333.778634189,-121706729.75378333
16899,POINT (199036.6431065384 5848133.978257673),199036.6431065384,5848133.978257673,-121805991.39623934
31124,POINT (203781.14763151645 5848458.875895651),203781.14763151645,5848458.875895651,-121721927.58579785
4185,POINT (202391.1703613827 5848416.9278042335),202391.1703613827,5848416.9278042335,-121746388.23711753
4171,POINT (203062.64265942166 5848501.961930877),203062.64265942166,5848501.961930877,-121734367.7270268
18143,POINT (202348.15877052385 5848523.879703937),202348.15877052385,5848523.879703937,-121746803.80999197
17726,POINT (202349.7972582486 5848527.605731513),202349.7972582486,5848527.605731513,-121746763.38441159
4181,POINT (204352.57412909745 5848642.848610507),204352.57412909745,5848642.848610507,-121711346.4205403
11719,POINT (201482.00080039166 5848661.000405218),201482.00080039166,5848661.000405218,-121761530.63331479
4259,POINT (202498.99884109024 5848715.88379656),202498.99884109024,5848715.88379656,-121743558.4393799
12005,POINT (203569.01602754457 5848788.223800547),203569.01602754457,5848788.223800547,-121724602.92110059
